id_master_country;date_in;date_out;energy;primary_goods;manufactures;services;investments;troops;military_equipment;migrations;tourism;sports;culture;information;technology;science;education;cooperation;economic_presence;military_presence;soft_presence;iepg
un702;2012-01-01;2012-12-31;425.8204859;97.88149898;248.4614566;254.0671187;0;0.124001936;24.48087881;45.9405342;135.3499036;24.93218089;19;180.8714286;18.36918353;29.04143628;72.53463239;0;197.5000109;12.0588716;59.00179988;104.1202516
un710;2012-01-01;2012-12-31;42.16950169;250.8580904;28.73427446;29.15394842;17;6.094241471;3.946033937;43.51194201;108.6316503;73.60059212;5;28.57142857;1.235199661;27.65251076;106.6152372;3.664968598;57.07432509;5.041619779;39.94845304;40.8711911
un752;2012-01-01;2012-12-31;71.85692313;144.4719809;123.2022049;150.1792447;84;2.192717155;1.301593284;30.50502016;65.21286019;115.2760805;16.5385508;300;43.02023963;62.97927454;55.28769371;189.0237056;112.7372709;1.756066458;96.85175539;87.67294107
un756;2012-01-01;2012-12-31;37.6584549;127.5260986;178.4028072;190.1157622;231;0.789378176;0;41.17406933;111.1719035;88.56966995;0;157.1428571;89.21670696;71.92817438;63.2821713;103.7118681;162.8241014;0.40258287;78.53418607;98.0632974
un764;2012-01-01;2012-12-31;67.68237726;331.4635572;139.8562215;80.91891608;8;2.510283087;19.39639625;27.03046749;250.5080506;38.15933076;6;51.85485714;0.494079864;17.56668454;30.51101984;1.684806632;103.9356853;10.78447854;41.29278679;60.21575891
un792;2012-01-01;2012-12-31;33.71995656;124.0967273;92.90973448;75.40939333;6;8.631744496;19.49404319;32.95582509;443.4109739;76.57313584;0;150.3085714;3.335039085;69.88873945;47.1070164;42.92126656;59.68827409;13.95427085;86.53841814;64.72189984
un804;2012-01-01;2012-12-31;29.92606126;109.7813952;38.11143531;36.98648457;2;1.466852165;3.356807152;122.8013102;278.9719139;202.2992083;2.317329278;19.42857143;1.729279526;15.53311005;58.70135532;0;36.30745091;2.392930109;62.32679061;42.85002385
eu900;2012-01-01;2012-12-31;687.9426901;1568.283016;1402.367073;1543.436912;1504;167.6112993;320.3962653;800.1316461;1088.874212;2577.311216;644.4669563;1214.285714;1016.604613;1661.732172;1158.079529;2474.787073;1354.210381;242.4759326;1322.96421;1161.95963
un862;2012-01-01;2012-12-31;410.3141203;13.14213218;10.17613231;3.99444593;5;0;5.640445078;23.52961456;7.751029128;38.45083385;0.43449924;13.71428571;0.247039932;3.240826206;2.895935548;79;79.81896787;2.763818088;16.02337493;38.14417115
un704;2012-01-01;2012-12-31;57.88404417;130.2771052;55.37655415;17.09292446;0;0;1.446283932;1.618820104;78.34401542;13.15545587;0;44.47585714;0.123519966;4.275194787;5.626864836;0;42.36183509;0.708679127;15.10370329;23.15858951
un276;2013-01-01;2013-12-31;201.7226687;794.2522534;1033.5412;514.8191179;360.8845248;19.28986209;27;251.2785927;396.1622636;444.2719798;63.75283511;728.5714286;419.226765;290.2238983;314.5276658;491.235263;558.509487;23.06782966;369.8391201;386.050453
un024;2013-01-01;2013-12-31;382.6265229;5.85080284;0.158994486;1.440163947;2.303833059;0;1;1.52725973;6.878224168;20.50314629;0;0.214285714;0.017645709;0.108418237;0;0;70.59541169;0.49;2.234875065;27.93269897
un682;2013-01-01;2013-12-31;1733.211415;45.19040926;44.83751003;21.73226395;8.014526021;3.024437455;18;170.2485731;185.9725913;29.37461069;40;62.94414286;4.534947328;22.08801803;70.4924907;48.42276542;333.9025073;10.3624631;64.84034686;158.3675064
un012;2013-01-01;2013-12-31;371.8561099;2.835679962;0.575010448;6.963032461;0.497584556;0.015122187;13;5.660019376;34.3129592;51.21259724;0.000395315;6.428571429;0.017645709;5.602585628;10.91614806;0;69.14860972;6.377712316;10.00276545;31.89817777
un032;2013-01-01;2013-12-31;26.09133429;273.9949288;22.49361654;29.97108698;7.677184577;3.012339705;12;33.85148174;72.75545829;100.7862428;23.3226881;71.42857143;1.094033986;24.07470896;5;0.033716362;53.70392222;7.416293249;33.06834023;36.80553387
un036;2013-01-01;2013-12-31;383.284809;800.8771261;27.85201862;103.865799;99.00401348;7.700217759;22;110.0473939;80.06357147;327.5872092;13.86346376;128.5714286;34.62088193;141.9839365;397.5243006;185.9329267;228.305873;14.70711106;146.6698926;156.5775201
un040;2013-01-01;2013-12-31;30.58404485;117.1624813;112.1567836;120.8614318;50.23420776;4.225139124;0;30.60307385;314.613621;34.59905937;6;78.57142857;29.22129484;38.71703133;106.8125383;37.54249526;84.02663071;2.154820953;69.62228861;64.30114378
un050;2013-01-01;2013-12-31;1.049701603;10.5416444;21.64215629;3.974880397;0.037087117;21.46443262;1;25.35066163;3.947162733;6.193658776;0.068166775;1.642857143;0.017645709;3.911847183;2.405458225;0.318632776;6.81165646;11.43686063;4.086390621;6.298066842
un056;2013-01-01;2013-12-31;271.3308159;472.8153626;269.6001852;190.2233674;242.06513;1.270263731;3;22.76978025;98.88749935;84.11931132;41.08858484;157.1428571;25.70979866;57.34152624;57.32226631;79.54465378;270.9138893;2.117834503;68.48576042;134.7895813
un076;2013-01-01;2013-12-31;139.1864872;722.8292067;73.06082919;78.40132676;54.31232867;6.650737963;37;16.07038713;73.95393674;203.3008135;0.911434572;354.2857143;3.970284625;109.4320936;21.8474343;12.21206648;165.787041;21.52187636;86.01799113;106.0108517
un100;2013-01-01;2013-12-31;22.70241159;51.0959147;11.30236643;14.30840085;0.435563111;1.823735785;3;2.504947005;85.20921265;42.94471278;3;36.11428571;0.229394223;6.613512429;15.66045648;1.34696868;16.39355489;2.40010525;18.88265579;15.29958936
un124;2013-01-01;2013-12-31;609.4381311;644.2972826;186.459679;155.7290536;166.7878231;3.844060005;28;168.2267706;212.9123026;168.4963048;154;285.7142857;115.0676713;177.5392577;160.8947275;192.2867752;309.9319625;15.6804706;181.1396681;203.6072684
un634;2013-01-01;2013-12-31;639.4366333;9.678353371;8.064088327;19.51447716;4.761273093;0.009073312;1;30.49119267;32.91907665;34.34834155;0;5.142857143;0.105874257;1.725901117;10.82986038;27.80455051;123.6958584;0.494627389;13.08078966;53.1007298
un152;2013-01-01;2013-12-31;3.691638697;377.8591245;9.297243259;24.8322372;22.65842763;1.633196226;12;7.483589029;46.29774373;54.14112068;6;41.42857143;0.31762277;18.17910107;4.449113735;0;63.24823554;6.712930075;17.67258942;33.23778945
un156;2013-01-01;2013-12-31;163.081982;533.268463;1711.109931;376.4935766;118.7255817;5.589160416;111;16.01780999;751.9800948;767.8744006;9.093996669;198.5041429;71.359249;546.7121437;120.5575092;64.06108865;558.363817;57.24047181;245.7958271;334.4028064
un196;2013-01-01;2013-12-31;3.692043917;1.956797218;0.56975423;15.59054181;1.660814112;0.009073312;0;3.602924055;32.11140639;20.72484585;1;4.928571429;1.111679695;2.704595468;13.60923187;0.84560637;5.050538674;0.004627389;7.642481513;5.435486575
un170;2013-01-01;2013-12-31;208.2948303;60.83303236;8.766432579;10.30525749;7.378578262;1.070650859;5;2.576233295;28.33359387;132.0540052;1.947932508;26.35957143;0.370559898;9.775222624;10;0;51.44328975;2.996031938;18.16579847;28.38408251
un410;2013-01-01;2013-12-31;302.3186688;153.8637752;412.2437325;218.0204383;45.81308606;2.930679894;41;12.49184803;127.5988745;268.7439686;25.98305453;99.469;230.170634;143.4930012;94.87859929;40.674071;218.9245009;21.58464675;110.8428526;137.632566
un191;2013-01-01;2013-12-31;8.892370528;16.57879434;6.885346033;23.51509216;1.051037659;1.191628357;0;16.34882877;135.0763379;102.8314502;1.436417988;8.857142857;0.352914189;10.99419523;1.044535038;0.761750878;10.81468015;0.607730462;23.76005935;15.13644263
un208;2013-01-01;2013-12-31;57.48477959;142.4564652;59.71051492;128.1326761;53.52445064;2.546576337;5;11.29822309;105.1013496;120.8494722;16;114.2857143;11.73439678;42.74901764;27.4470504;95.05418051;84.19557645;3.748753932;55.64698525;58.1917329
un818;2013-01-01;2013-12-31;57.25818763;38.90450535;10.25077081;42.80960398;1.465990764;11.09666102;9;5.715843175;145.849617;54.1039773;8;17.46585714;0.423497027;21.4111366;74.1937779;0;27.64158014;10.06929712;32.42637561;27.03102077
un784;2013-01-01;2013-12-31;991.6882972;368.0696931;62.04956067;29.63629941;14.05904969;0.105855311;2;76.92155152;92.82997238;27.07056034;0;21.78571429;0.617599831;3.692080487;65.29252279;39.26843585;249.2345675;1.033986209;32.29000319;109.7279749
un703;2013-01-01;2013-12-31;25.08891206;46.28152382;60.27531933;14.07656089;1.029249819;1.624122913;0;3.052370595;19.90516388;63.73107736;1;7.142857143;0.776411216;9.271224335;13.2428877;2.68651976;26.09288009;0.828302686;10.67720382;14.95933662
un705;2013-01-01;2013-12-31;9.173194855;16.08900787;19.75707352;12.8767468;1.818410299;1.291434793;0;3.828111188;28.08608202;74.67676743;1;14.28571429;1.411656756;11.34582194;2.991306138;1.964315276;11.12859924;0.658631744;12.20719624;9.949559063
un724;2013-01-01;2013-12-31;111.1667404;346.4941955;169.6917525;268.753012;146.2985705;7.434067263;39;148.9613468;751.6674483;224.9252256;76.34385756;287.4285714;17.39866951;156.7112354;94.81956036;71.5889409;198.8434303;22.9013743;185.2230669;164.4273342
un840;2013-01-01;2013-12-31;722.190373;1557.047628;885.8717805;1259.344327;1210.839795;731.768691;847;1000;872.4011255;938.1698379;1054.667246;1642.857143;765.3120644;1082.00814;1074.152905;1058.673214;1114.052357;788.2320324;1070.056721;1041.683112
un233;2013-01-01;2013-12-31;11.06140624;16.29739267;9.163927071;10.72145922;1.350874325;0.483909993;0;4.261855101;35.74592257;36.37729873;1.234037584;3.571428571;0.688182668;4.533054376;1.861997242;0.783568263;8.759662528;0.246794096;7.731729021;6.924754166
un608;2013-01-01;2013-12-31;6.641160783;46.21794663;37.86226526;36.3649952;2.088192931;1.911444471;1;10.1702787;55.66411339;11.69320062;3.403577377;48.57142857;0.264685642;2.798362592;4.034327357;0;23.68307411;1.46483668;14.42277358;15.86841788
un246;2013-01-01;2013-12-31;41.90053342;63.11899362;46.52651797;58.46130139;33.19478697;0.750060489;0;5.270467358;55.05184722;54.27228325;4;81.42857143;24.38637045;32.49030829;23.7775534;44.71329123;47.12961271;0.382530849;34.80748311;33.9819
un250;2013-01-01;2013-12-31;131.1766149;517.2652845;379.0343645;415.9955751;349.1309313;32.73651101;84;156.1394465;1060.536189;336.6026042;135;564;100.1394011;201.0425732;406.0243937;457.0762047;353.116175;57.85562061;358.2067681;308.2161591
un300;2013-01-01;2013-12-31;71.92988079;53.64756406;10.02655556;66.77296574;10.19955673;4.225139124;13;26.45893922;202.1520504;73.32567695;9.627464407;42.85714286;0.776411216;32.13868158;40.62333007;11.0383999;39.93653985;8.524820953;42.65954953;36.16324928
un528;2013-01-01;2013-12-31;657.3182696;744.4732734;313.5614774;262.7856962;227.549827;1.630171788;17;40.94217867;147.2044187;229.0075154;38.40873771;357.1428571;54.84286496;105.0221085;58.08068957;189.799182;397.4147747;9.161387612;130.8354283;212.6677334
un348;2013-01-01;2013-12-31;20.07098795;70.92371385;73.59044207;39.51177635;8.103465589;3.166586015;0;8.597238787;54.24417696;188.6256959;81.41394004;10.28571429;1.499885303;18.36663531;24.92502812;3.991342987;38.74555866;1.614958868;38.19787899;32.55273005
un356;2013-01-01;2013-12-31;285.9379493;423.3963283;140.1879746;277.716908;27.56263106;21.9150738;47;126.9702268;82.18696264;58.51475379;20.90246933;112.8571429;7.252386582;141.0931488;41.67694802;22.92712647;205.5891214;34.20668764;65.89491332;113.9085963
un360;2013-01-01;2013-12-31;333.2340937;331.9837395;60.26186741;45.51552347;2.711932149;5.619404791;33;2.870791426;104.788703;23.5628323;7;44.84214286;0.088228547;4.084730317;9.744452232;0;126.3660692;19.03589644;19.88920295;60.2138831
un368;2013-01-01;2013-12-31;490.9112019;2.611809019;0.492180585;5.561543182;0.360748021;0;1;1.947526516;0.019774894;15.59093416;0.224491274;0.014285714;0.017645709;1.41529752;0;0;90.17493704;0.49;1.476082997;35.02387425
un364;2013-01-01;2013-12-31;403.6745534;38.25371648;10.03458045;16.28852841;0.780234339;0.006048875;5;49.72020248;49.94528685;140.4159088;8;7.942857143;0.988159729;70.89087558;6.830350858;0;83.5905413;2.453084926;30.48658702;46.18072931
un372;2013-01-01;2013-12-31;12.15539371;80.03442119;89.07641808;228.082944;83.41712177;1.333776917;0;20.98951491;99.39555;70.68037179;19.37215649;34.28571429;10.04040867;21.5136944;31.81744555;27.25495875;104.555258;0.680226228;33.57573399;55.28467188
un352;2013-01-01;2013-12-31;0.536101835;23.68148763;0.643817549;6.013972515;2.374003632;0;0;0.869426475;8.754103486;33.31761273;1;12.64285714;0.564662702;2.769060366;1.663686966;0.881008551;5.304309854;0;5.685358702;4.630902748
un376;2013-01-01;2013-12-31;5.645439664;118.2461561;36.50895523;58.35922872;17.43467664;0;5;68.68181862;37.59574801;29.25969836;14;28.57142857;37.00305271;37.13764135;17;6.951976773;41.64560901;2.45;29.42955709;29.75492769
un380;2013-01-01;2013-12-31;157.893263;359.4801143;355.2560554;205.1090563;131.8073125;18.61843697;57;104.2530004;603.928925;297.7366989;5;300;47.4493127;169.3463552;111.3928496;95.73120507;227.6493975;37.42540286;173.758178;172.4235974
un392;2013-01-01;2013-12-31;70.76116327;226.7821773;631.6090718;286.1653929;246.0643425;2.19876603;93;50.83046543;108.8791621;356.9780701;7;334.1872857;471.5462935;225.9934187;229.2845238;629.2184648;298.3352762;46.69137068;262.7128963;241.6859565
un398;2013-01-01;2013-12-31;339.0932506;91.62203898;10.2533674;9.738924302;4.893424331;0;0;71.92840465;62.62049919;11.53301979;0.063726555;22.85714286;0.141165676;1.236553941;13.59712132;0;78.51056657;0;17.69609285;37.97421801
un414;2013-01-01;2013-12-31;549.6899653;7.7177797;7.206331554;20.34713689;5.714965806;0;0;48.99243765;74.63133761;25.31669632;0;1.428571429;0.582308412;1.769854456;12;15.22833226;107.554504;0;16.33493866;48.38478331
un428;2013-01-01;2013-12-31;5.226335057;22.50529059;5.901967849;8.909601665;0.257412153;0.120977498;0;7.825188637;19.44922099;31.51848021;1;10.28571429;0.247039932;1.676087332;2.995847595;0.711752411;7.162957199;0.061698524;6.812055962;5.865341242
un440;2013-01-01;2013-12-31;38.2050778;35.54720996;13.8113794;11.59232164;0.587973041;0.668400677;0;3.009696921;23.12281799;59.89486254;0.125193352;20.86714286;0.299977061;6.059700355;4.547511963;1.750216375;17.07943414;0.340884346;10.76295843;11.49568735
un442;2013-01-01;2013-12-31;1.38458386;18.14962519;13.60048475;138.074905;39.99541604;0.114928623;0;4.046221078;11.65911104;12.97464726;213.9312523;151.4285714;4.711404422;2.130271837;3.369760862;13.5502689;47.48480963;0.058613598;56.72462072;44.14693137
un458;2013-01-01;2013-12-31;243.0712698;224.7461476;124.5800518;73.97993656;28.08259847;2.997217518;6;55.06709472;326.1033818;24.52391728;14;26.78642857;1.358719627;25.00651975;98.01825968;0.539461799;122.2026991;4.468580934;56.59780607;73.18698941
un470;2013-01-01;2013-12-31;8.984311322;1.098045046;2.054682553;9.606689832;0.355828316;0.263126059;0;0.361009473;18.39403887;10.57193481;47;19.47057143;0.529371283;0.586044522;0.7130087;0.61768376;4.472912428;0.13419429;12.2956371;7.377170876
un484;2013-01-01;2013-12-31;274.8640894;252.2210121;239.9272827;31.50354013;32.11520778;0;4;16.949974;304.8694701;107.1110641;5.793323195;76.363;2.488045032;32.19142558;2.864145351;0;145.8454925;1.96;51.7878273;79.55728769
un566;2013-01-01;2013-12-31;634.3951797;22.2662161;2.345315752;5.762459112;1.727699855;15.74824583;1;26.33921002;9.314261894;37.9094632;4;2.428571429;0.070582838;5.766678095;12;0;119.3293711;8.521605371;8.919366322;50.8115264
un578;2013-01-01;2013-12-31;590.7872116;108.3783276;21.81034435;86.28373105;50.40189361;0.550447617;7;11.33863111;64.65270179;64.79894956;22;100;7.146512326;33.19942216;25.1717806;160.3418704;157.7427;3.710728285;51.64292441;84.29168776
un554;2013-01-01;2013-12-31;9.084992788;144.8076508;7.369715395;19.73577839;4.443821083;0.813573675;2;22.47134481;32.21562191;130.6530033;22;12.85714286;3.299747666;24.75159038;61.84555717;14.29978364;27.6288589;1.394922574;31.28956907;25.11535577
un586;2013-01-01;2013-12-31;1.737878136;30.83616705;16.47882585;12.89945443;0.355552389;25.40527462;11;98.88501654;11.81543432;4.591850472;0.110073141;18.57142857;0.123519966;17.24436005;0.58887555;0;10.67660309;18.34669006;14.87131266;13.83338341
un616;2013-01-01;2013-12-31;47.21286764;186.5408144;122.2972355;74.37117061;13.41787747;20.73554319;2;19.32701677;173.9096451;109.5915455;8;142.8571429;3.652661855;66.38712343;31.35270315;14.79136821;77.80208652;11.55512703;58.51689838;58.33138646
un620;2013-01-01;2013-12-31;25.07282636;60.24316433;37.67603065;48.28070824;16.62175061;0.982942173;4;21.45656625;97.74112865;71.07502021;8;114.2857143;1.217553952;35.25350821;16.7034777;20.8579533;35.30614429;2.461300508;40.23910247;32.32013005
un826;2013-01-01;2013-12-31;345.9641557;361.769989;275.3105179;557.782214;421.7592231;93.2010646;65;150.6941503;381.7674952;607.9338414;148;1214.285714;62.99518272;303.3600863;635.72219;481.0343775;402.3130574;79.38254295;439.5167445;367.7578712
un203;2013-01-01;2013-12-31;32.26631361;75.33888548;118.7976185;43.28308559;3.539834842;1.327728043;0;10.58178653;93.33802303;125.8765966;15.64517503;100;3.458559051;30.43622224;57.58718461;7.404787521;50.236982;0.677141302;45.26382113;40.01975349
un642;2013-01-01;2013-12-31;16.8372767;47.52956591;39.73255348;19.32850496;0.330588493;5.885555287;5;3.100836864;99.14803814;115.670292;4;170;0.494079864;21.07709123;24.33463875;4.801547176;21.68757322;5.451633196;45.99311189;30.2703706
un643;2013-01-01;2013-12-31;1939.533258;260.2968788;66.47008936;116.380668;96.37029084;92.04270506;195;286.6023746;367.0600802;743.2645892;22.71924107;319.0617143;3.952638916;82.19274418;196;15.6784457;448.0724278;142.4917796;191.2088681;281.0222866
un702;2013-01-01;2013-12-31;397.3688771;97.73619756;251.1371259;220.7529265;93.63356857;0.120977498;26;45.9405342;135.3499036;24.95106616;19;180.8714286;18.36918353;31.71672952;80.1703349;0;209.5774297;12.80169852;60.24044134;109.3982981
un710;2013-01-01;2013-12-31;41.14377578;202.8589828;25.44207331;29.79281393;19.21225704;6.151705783;4;43.51194201;119.6915221;80.56631478;5;28.57142857;1.235199661;28.69567001;106.6152372;4.82143983;50.7134961;5.097369949;41.67226832;39.25595114
un752;2013-01-01;2013-12-31;84.81123383;139.9609003;110.0492852;150.2874342;94.89899518;1.820711348;1;30.50502016;64.40518993;110.3228059;17;300;43.02023963;67.19293465;55.28769371;176.9417843;114.7106448;1.418562787;95.7990003;87.8845552
un756;2013-01-01;2013-12-31;38.50015949;123.8261665;171.5753059;182.2787237;263.4295494;0.913380111;0;41.17406933;111.5887656;93.41792459;0;157.1428571;89.21670696;76.29420607;63.2821713;103.7118681;167.7582809;0.465823857;79.43500529;100.362781
un764;2013-01-01;2013-12-31;78.55303325;303.7752242;143.0377845;97.38640118;12.26001015;2.510283087;19;27.03046749;290.5398364;34.14289222;6;51.85485714;0.494079864;18.03258994;30.74414795;1.181758504;107.8243569;10.59024437;44.64807601;63.2058097
un792;2013-01-01;2013-12-31;39.32270144;196.9174359;96.22603251;84.15187737;7.107431115;7.47338495;20;32.95582509;443.4109739;78.6360197;0;150.3085714;3.335039085;73.30830923;47.1070164;85.41366099;73.12542331;13.61142632;91.34240783;71.98299667
un804;2013-01-01;2013-12-31;19.13925279;133.6391117;36.42112702;38.12325944;2.181142344;1.935639971;3;122.8013102;299.7889636;218.3821869;2.679411978;19.42857143;1.729279526;15.18148334;66.01612823;0;37.43782211;2.457176385;66.21602353;45.07889145
eu900;2013-01-01;2013-12-31;870.8123878;1566.618504;1547.58357;1717.228983;1596.594753;163.7551415;327;790.7818604;1200.355153;2629.012451;805.3604606;1474.428571;1016.604613;1745.284539;1144.440021;2335.397875;1480.000651;243.7451222;1388.178321;1239.961495
un862;2013-01-01;2013-12-31;413.5043757;18.73891527;12.31466311;4.336658433;4.867975694;0;6;23.52961456;7.751029128;46.46056594;0.50691578;13.71428571;0.247039932;2.804223037;2.895935548;79;81.59288435;2.94;16.54252628;39.08525814
un704;2013-01-01;2013-12-31;86.92375634;151.4803198;63.29853985;18.88068977;0;0;1;1.618820104;89.20848314;8.916732893;0;44.47585714;0.123519966;5.262679806;6.049220308;0;52.34098434;0.49;15.95397563;27.30680284
un604;1990-01-01;1990-12-31;1.742117777;13.33260649;0.542815848;1.569457338;0;0;32;1.307841835;6;16.69266727;0;0;0.052937128;0.465905395;4;0;2.516358401;15.68;2.368982948;4.554748349
un604;1995-01-01;1995-12-31;1.410240391;25;0.656575254;2.224518936;0.132329305;0;32;1.184118545;6.239904122;21.09462189;0;0;0.052937128;0.433672946;0;0;4.181203296;15.68;2.203708152;5.111363002
un604;2000-01-01;2000-12-31;2.122534702;29.83742801;1.03399352;3.05922243;0.117823988;0.090733124;12;1.072073874;10.42155177;19.97261307;0;0.015714286;0.035291419;0.571393409;0;0;5.201975987;5.926273893;2.507707173;4.078499998
un604;2005-01-01;2005-12-31;8.391797594;73.58862569;2.176239469;4.502257816;0.244314975;0.710742802;13;0.970656746;20.46532229;26.27068145;0;1.428571429;0.088228547;1.054880139;0;0;12.61133399;6.732478829;4.091955428;7.751803026
un604;2010-01-01;2010-12-31;10.87581871;120.4476923;2.911868;7.150229322;1;0.713767239;15;0.878816085;2.787765098;24.96547542;0;6.428571429;0.158811385;1.763994011;0;0;20.10277371;7.714021292;3.145614633;10.32028015
un604;2011-01-01;2011-12-31;17.5912016;158;3.405749509;7.26266973;0.774113762;1.197677232;16;0.878816085;29.9489344;37.95490183;0;12.09142857;0;1.878272692;0;0;26.25924981;8.450815388;7.228619109;14.65581018
un604;2012-01-01;2012-12-31;26.39273816;200.9801871;4.366202329;8.583541152;1;1.179530607;15.19108282;0.878816085;33.84398937;32.7799169;0;14.28571429;0.035291419;2.188876289;0;0;33.98557212;8.04519119;7.54404257;17.67200758
un604;2013-01-01;2013-12-31;30.51130246;189.4899313;4.935568354;10.07038085;0.929780295;1.18860392;15;0.878816085;37.07467042;37.26873988;0;14.28571429;0.035291419;2.188876289;0;0;33.67076966;7.956187999;8.149021473;17.81643243
