id_master_country|date_in|date_out|energy|primary_goods|manufactures|services|investments|troops|military_equipment|migrations|tourism|sports|culture|information|technology|science|education|cooperation|economic_contribution|military_contribution|soft_contribution
un156|2010-01-01|2010-12-31|7.4365|16.3647|74.4|22.644|5.353|0|7.9485|0.6576|27.183|30.3354|0.4886|7.4276|8.9628|21.127|5.0685|2.684|126.1982|7.9485|103.9345
un196|2010-01-01|2010-12-31|0.0695|0.1026|0.0744|1.4208|0.404|0|0|0.1644|1.148|0.8208|0.0698|0.0599|0.0582|0.1142|0.8175|0.088|2.0713|0|3.3408
un170|2010-01-01|2010-12-31|5.7685|2.3598|0.5952|0.7104|0.404|0.0795|0.1514|0.1233|1.23|1.881|0.1396|1.1381|0.0582|0.3997|0.545|0|9.8379|0.2309|5.5149
un191|2010-01-01|2010-12-31|0.4865|0.6156|0.4464|2.0424|0.202|0.0795|0|0.6576|4.633|3.3516|0.1396|0.4792|0|0.571|0.0545|0.044|3.7929|0.0795|9.9305
un208|2010-01-01|2010-12-31|2.5715|6.1047|3.9432|9.5904|4.848|0.2385|0.1514|0.4521|4.551|3.5226|1.1168|5.1514|0.9312|1.8843|1.0355|4.224|27.0578|0.3899|22.8689
un818|2010-01-01|2010-12-31|2.502|1.6929|0.6696|3.7296|0.101|0.8745|0.8327|0.2466|6.355|2.1888|0.4886|0.5391|0|0.8565|2.8885|0|8.6951|1.7072|13.5631
un784|2010-01-01|2010-12-31|31.831|11.0295|3.1248|1.776|1.212|0|0.1514|3.1647|3.813|0.4104|0|0.5391|0.0582|0.1713|2.834|1.232|48.9733|0.1514|12.2227
un703|2010-01-01|2010-12-31|1.112|1.3338|3.1248|1.0656|0.101|0.159|0|0.1233|0.697|3.078|0|0.3594|0.0582|0.4568|0.545|0.132|6.7372|0.159|5.4497
un705|2010-01-01|2010-12-31|0.278|0.6156|1.2648|1.0656|0.202|0.159|0|0.1644|0.984|2.8386|0.0698|0.599|0.1164|0.571|0.1635|0.088|3.426|0.159|5.5947
un724|2010-01-01|2010-12-31|3.6835|12.9276|10.788|21.4008|15.049|0.636|2.8009|6.1239|27.88|8.1738|3.9786|8.5657|1.6878|7.3659|3.9785|10.34|63.8489|3.4369|78.0942
un233|2010-01-01|2010-12-31|0.4865|0.4617|0.372|0.7992|0.202|0.0795|0|0.1644|1.107|1.1286|0.0698|0.1797|0.0582|0.2284|0.109|0.044|2.3214|0.0795|3.0891
un608|2010-01-01|2010-12-31|0.278|1.4364|2.1576|1.9536|0.101|0.0795|0.1514|0.411|1.599|0.1368|0.1396|1.9168|0|0.1142|0.0545|0|5.9266|0.2309|4.3719
un410|2010-01-01|2010-12-31|8.6875|4.8735|21.3528|12.876|2.828|0.0795|1.8925|0.4932|4.182|10.26|0.9772|2.5158|16.296|6.3381|4.142|1.276|50.6178|1.972|46.4803
un246|2010-01-01|2010-12-31|1.4595|1.8468|3.1992|4.884|2.929|0.159|0|0.2055|1.845|2.223|0|3.4143|2.5026|1.6559|1.0355|1.936|14.3185|0.159|14.8178
un250|2010-01-01|2010-12-31|5.977|20.6739|24.18|25.1304|38.784|3.5775|7.1158|6.4116|41|13.7826|5.0256|25.6971|9.894|10.7348|20.5465|20.944|114.7453|10.6933|154.0362
un300|2010-01-01|2010-12-31|0.695|2.052|0.744|6.5712|0.909|0.3975|0.9084|1.0686|7.954|2.9754|0.698|0.8985|0.1164|1.7701|2.8885|0.88|10.9712|1.3059|19.2495
un528|2010-01-01|2010-12-31|23.4215|29.3436|17.856|19.8912|22.119|0.636|1.2869|1.6851|5.289|6.9768|2.792|18.6289|4.4232|5.0248|1.962|9.724|112.6313|1.9229|56.5058
un348|2010-01-01|2010-12-31|0.695|2.4624|4.5384|3.1968|0.505|0.2385|0|0.3699|1.722|4.0356|4.886|0.5391|0.1746|0.9707|1.199|0.176|11.3976|0.2385|14.0729
un356|2010-01-01|2010-12-31|8.757|12.9276|6.6216|16.2504|1.818|2.067|3.1794|5.2197|2.747|1.1628|2.3732|2.1564|0.4074|6.6236|1.0355|0.924|46.3746|5.2464|22.6496
un360|2010-01-01|2010-12-31|12.0235|10.6191|3.1248|2.3088|0.101|0.318|1.6654|0.1233|3.362|1.8468|0.349|0.4792|0|0.1713|0.0545|0|28.1772|1.9834|6.3861
un368|2010-01-01|2010-12-31|15.012|0.1026|0|0.3552|0|0|0|0.0822|0|0.5814|0|0|0|0.0571|0|0|15.4698|0|0.7207
un364|2010-01-01|2010-12-31|23.9775|1.3338|0.4464|1.1544|0.101|0|0.4542|2.055|1.148|1.4706|0.4886|0.2396|0.0582|2.4553|0.109|0|27.0131|0.4542|8.0243
un372|2010-01-01|2010-12-31|0.278|3.3858|6.6216|16.2504|6.767|0.159|0|0.8631|3.854|2.1888|1.3262|1.3777|0.6402|1.0278|1.09|1.496|33.3028|0.159|13.8638
un352|2010-01-01|2010-12-31|0|0.9234|0.0744|0.444|0.202|0|0|0.0411|0.246|0.8892|0|0.1797|0|0.1142|0.0545|0.044|1.6438|0|1.5687
un376|2010-01-01|2010-12-31|0.417|4.1553|2.1576|3.7296|1.313|0|0.3028|2.8359|1.23|1.7442|0.9772|0.2396|2.4444|1.9985|0.872|0.176|11.7725|0.3028|12.5178
un380|2010-01-01|2010-12-31|5.282|13.1328|22.1712|16.428|11.312|1.908|4.2392|4.2744|23.083|10.3968|0.9772|8.5657|4.074|8.6221|5.45|5.148|68.326|6.1472|70.5912
un392|2010-01-01|2010-12-31|3.8225|8.1054|33.6288|22.3776|17.271|0|5.1476|2.0961|3.608|8.6184|0.5584|8.5657|43.5336|12.7904|10.8455|24.376|85.2053|5.1476|114.9921
un398|2010-01-01|2010-12-31|10.981|2.1546|0.372|0.7104|0.202|0|0|2.9592|1.558|4.104|0|0.1797|0|0.0571|0.872|0|14.42|0|9.73
un414|2010-01-01|2010-12-31|16.819|0.1539|0.372|2.0424|0.505|0|0|2.0139|2.706|0.5472|0|0.0599|0|0.1142|0.654|0.792|19.8923|0|6.8872
un428|2010-01-01|2010-12-31|0.139|0.6156|0.2976|0.7104|0|0.0795|0|0.3288|0.697|2.0862|0|0.0599|0|0.0571|0.109|0.044|1.7626|0.0795|3.382
un440|2010-01-01|2010-12-31|1.251|1.026|0.5952|0.6216|0.101|0.0795|0|0.1233|0.697|2.394|0|0.4193|0|0.3426|0.218|0.044|3.5948|0.0795|4.2382
un442|2010-01-01|2010-12-31|0.0695|0.8721|1.116|10.1232|3.03|0|0|0.1644|0.451|0.342|5.3746|1.5574|0.3492|0.0571|0.0545|0.616|15.2108|0|8.9662
un458|2010-01-01|2010-12-31|8.479|6.9255|7.2168|5.0616|1.818|0.2385|0.3028|2.2605|12.628|0.5814|0.8376|1.198|0.0582|0.7423|4.796|0.044|29.5009|0.5413|23.146
un470|2010-01-01|2010-12-31|0|0.0513|0.1488|0.7104|0|0|0|0|0.615|0.2394|3.4202|0.5391|0.0582|0|0.0545|0|0.9105|0|4.9264
un484|2010-01-01|2010-12-31|11.12|7.5924|11.3832|2.5752|1.515|0|0.6813|0.6987|11.931|2.5308|0.4188|1.3178|0.1746|1.5417|0.1635|0|34.1858|0.6813|18.7769
un566|2010-01-01|2010-12-31|16.8885|0.6156|0.0744|0.3552|0.101|1.1925|0.1514|1.0686|0.738|2.6676|0.2094|0|0|0.3997|0.5995|0|18.0347|1.3439|5.6828
un578|2010-01-01|2010-12-31|26.41|4.1553|1.6368|6.7488|3.838|0.159|0.1514|0.4521|2.337|4.275|1.3262|3.4143|0.7566|1.5417|1.4715|6.072|42.7889|0.3104|21.6464
un554|2010-01-01|2010-12-31|0.417|4.7709|0.4464|1.4208|0.303|0.159|0.0757|0.9042|1.271|3.3516|1.3262|0.4792|0.2328|1.142|3.161|0.44|7.3581|0.2347|12.308
un586|2010-01-01|2010-12-31|0.278|0.9747|0.8928|0.7104|0|2.385|0.5299|4.0689|0.451|0.171|0|0.1797|0|0.6281|0.0545|0|2.8559|2.9149|5.5532
un604|2010-01-01|2010-12-31|0.7645|6.156|0.2232|0.6216|0.101|0.0795|1.1355|0.0411|0.123|0.855|0|0.3594|0|0.1142|0|0|7.8663|1.215|1.4927
un616|2010-01-01|2010-12-31|1.529|6.2073|7.2168|4.9728|0.707|0.795|0.1514|0.7809|6.355|3.933|0.2094|4.2529|0.2328|3.1976|1.417|0.572|20.6329|0.9464|20.9506
un620|2010-01-01|2010-12-31|0.7645|2.2572|2.0832|3.996|1.616|0.159|0.3028|0.8631|3.444|2.6676|0.4188|5.1514|0.1164|1.4846|0.763|0.792|10.7169|0.4618|15.7009
